hash_replica_retrain_VanillaNerf/log_ngp.txt:1:[INFO] Trainer: ngp | 2023-12-05_06-51-22 | cuda | fp16 | hash_replica_retrain_VanillaNerf
st_replica_FRL_v3/log_ngp.txt:1416:[INFO] Trainer: ngp | 2023-12-13_05-27-19 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1426:[INFO] Trainer: ngp | 2023-12-13_05-27-39 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1436:[INFO] Trainer: ngp | 2023-12-13_05-29-21 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1446:[INFO] Trainer: ngp | 2023-12-13_05-30-08 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1456:[INFO] Trainer: ngp | 2023-12-13_05-30-31 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1466:[INFO] Trainer: ngp | 2023-12-13_05-31-08 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1476:[INFO] Trainer: ngp | 2023-12-13_05-39-32 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1486:[INFO] Trainer: ngp | 2023-12-13_05-40-43 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1496:[INFO] Trainer: ngp | 2023-12-13_05-44-22 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1506:[INFO] Trainer: ngp | 2023-12-13_05-44-44 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1516:[INFO] Trainer: ngp | 2023-12-13_05-46-39 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1526:[INFO] Trainer: ngp | 2023-12-13_05-47-04 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1536:[INFO] Trainer: ngp | 2023-12-13_05-48-12 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1546:[INFO] Trainer: ngp | 2023-12-13_05-49-26 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1556:[INFO] Trainer: ngp | 2023-12-13_05-51-36 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1566:[INFO] Trainer: ngp | 2023-12-13_06-37-47 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1576:[INFO] Trainer: ngp | 2023-12-13_06-45-51 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1586:[INFO] Trainer: ngp | 2023-12-13_06-46-28 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1596:[INFO] Trainer: ngp | 2023-12-13_06-48-31 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1606:[INFO] Trainer: ngp | 2023-12-13_06-52-45 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1616:[INFO] Trainer: ngp | 2023-12-13_06-56-47 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1626:[INFO] Trainer: ngp | 2023-12-13_06-59-06 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1636:[INFO] Trainer: ngp | 2023-12-13_07-24-13 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1646:[INFO] Trainer: ngp | 2023-12-13_07-28-13 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1656:[INFO] Trainer: ngp | 2023-12-13_07-30-51 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1666:[INFO] Trainer: ngp | 2023-12-13_07-32-06 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1676:[INFO] Trainer: ngp | 2023-12-14_04-42-30 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1686:[INFO] Trainer: ngp | 2023-12-14_04-44-52 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1696:[INFO] Trainer: ngp | 2023-12-14_04-52-16 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1706:[INFO] Trainer: ngp | 2023-12-19_02-04-16 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1716:[INFO] Trainer: ngp | 2023-12-22_00-36-41 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1726:[INFO] Trainer: ngp | 2023-12-22_00-38-06 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1736:[INFO] Trainer: ngp | 2023-12-22_04-15-37 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1746:[INFO] Trainer: ngp | 2023-12-22_04-24-59 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1756:[INFO] Trainer: ngp | 2023-12-22_04-27-16 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1766:[INFO] Trainer: ngp | 2023-12-22_04-37-21 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1776:[INFO] Trainer: ngp | 2023-12-22_04-38-20 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1786:[INFO] Trainer: ngp | 2023-12-22_04-39-04 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1796:[INFO] Trainer: ngp | 2023-12-22_04-47-33 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1806:[INFO] Trainer: ngp | 2023-12-22_04-48-53 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1816:[INFO] Trainer: ngp | 2023-12-22_04-50-20 | cuda | fp32 | st_replica_FRL_v3/
st_replica_FRL_v3/log_ngp.txt:1826:[INFO] Trainer: ngp | 2023-12-22_04-51-27 | cuda | fp32 | st_replica_FRL_v3/
st_replica_apt1/log_ngp.txt:1:[INFO] Trainer: ngp | 2023-12-26_01-08-04 | cuda | fp16 | st_replica_apt1
st_replica_apt1/log_ngp.txt:426:[INFO] Trainer: ngp | 2023-12-26_01-59-56 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:436:[INFO] Trainer: ngp | 2023-12-26_02-21-08 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:446:[INFO] Trainer: ngp | 2023-12-26_02-22-52 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:456:[INFO] Trainer: ngp | 2023-12-26_02-27-57 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:466:[INFO] Trainer: ngp | 2023-12-26_02-37-21 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:476:[INFO] Trainer: ngp | 2023-12-26_02-45-01 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:486:[INFO] Trainer: ngp | 2023-12-26_04-06-48 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:496:[INFO] Trainer: ngp | 2023-12-26_04-13-53 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:506:[INFO] Trainer: ngp | 2023-12-26_04-14-48 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:516:[INFO] Trainer: ngp | 2023-12-26_04-44-41 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:526:[INFO] Trainer: ngp | 2023-12-26_04-44-58 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:536:[INFO] Trainer: ngp | 2023-12-26_04-45-29 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:546:[INFO] Trainer: ngp | 2023-12-26_06-24-32 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:556:[INFO] Trainer: ngp | 2023-12-26_06-26-07 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:566:[INFO] Trainer: ngp | 2023-12-26_06-28-58 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:576:[INFO] Trainer: ngp | 2023-12-26_06-30-33 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:586:[INFO] Trainer: ngp | 2023-12-26_06-36-14 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:596:[INFO] Trainer: ngp | 2023-12-26_06-37-54 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:606:[INFO] Trainer: ngp | 2023-12-26_06-39-28 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:616:[INFO] Trainer: ngp | 2023-12-26_06-41-00 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:626:[INFO] Trainer: ngp | 2023-12-26_06-42-27 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:636:[INFO] Trainer: ngp | 2023-12-26_06-44-14 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:646:[INFO] Trainer: ngp | 2023-12-26_06-45-04 | cuda | fp32 | st_replica_apt1/
st_replica_apt1/log_ngp.txt:656:[INFO] Trainer: ngp | 2023-12-26_06-48-30 | cuda | fp32 | st_replica_apt1/
st_replica_apt2/log_ngp.txt:1:[INFO] Trainer: ngp | 2023-12-14_04-23-38 | cuda | fp16 | st_replica_apt2
st_replica_apt2/log_ngp.txt:5:[INFO] Trainer: ngp | 2023-12-14_04-24-15 | cuda | fp16 | st_replica_apt2
st_replica_apt2/log_ngp.txt:430:[INFO] Trainer: ngp | 2023-12-14_05-44-46 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:440:[INFO] Trainer: ngp | 2023-12-14_05-49-00 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:450:[INFO] Trainer: ngp | 2023-12-14_05-59-03 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:460:[INFO] Trainer: ngp | 2023-12-14_06-00-36 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:470:[INFO] Trainer: ngp | 2023-12-14_06-01-21 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:480:[INFO] Trainer: ngp | 2023-12-14_06-01-52 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:490:[INFO] Trainer: ngp | 2023-12-14_06-08-10 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:500:[INFO] Trainer: ngp | 2023-12-14_06-09-36 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:510:[INFO] Trainer: ngp | 2023-12-14_06-34-33 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:520:[INFO] Trainer: ngp | 2023-12-14_06-41-09 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:530:[INFO] Trainer: ngp | 2023-12-14_07-35-51 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:540:[INFO] Trainer: ngp | 2023-12-14_07-42-28 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:550:[INFO] Trainer: ngp | 2023-12-14_08-05-32 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:560:[INFO] Trainer: ngp | 2023-12-14_08-06-16 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:570:[INFO] Trainer: ngp | 2023-12-14_08-08-23 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:580:[INFO] Trainer: ngp | 2023-12-14_08-09-28 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:590:[INFO] Trainer: ngp | 2023-12-14_08-09-55 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:600:[INFO] Trainer: ngp | 2023-12-14_08-10-21 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:610:[INFO] Trainer: ngp | 2023-12-14_08-19-40 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:620:[INFO] Trainer: ngp | 2023-12-14_08-21-41 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:630:[INFO] Trainer: ngp | 2023-12-14_08-23-45 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:640:[INFO] Trainer: ngp | 2023-12-14_08-24-42 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:650:[INFO] Trainer: ngp | 2023-12-14_08-28-14 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:660:[INFO] Trainer: ngp | 2023-12-15_01-32-32 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:670:[INFO] Trainer: ngp | 2023-12-15_01-33-09 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:680:[INFO] Trainer: ngp | 2023-12-15_01-42-49 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:690:[INFO] Trainer: ngp | 2023-12-15_01-46-26 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:700:[INFO] Trainer: ngp | 2023-12-15_01-50-14 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:710:[INFO] Trainer: ngp | 2023-12-15_01-53-56 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:720:[INFO] Trainer: ngp | 2023-12-15_01-59-17 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:730:[INFO] Trainer: ngp | 2023-12-15_02-08-37 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:740:[INFO] Trainer: ngp | 2023-12-15_02-14-46 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:750:[INFO] Trainer: ngp | 2023-12-15_02-18-54 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:760:[INFO] Trainer: ngp | 2023-12-15_04-06-18 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:770:[INFO] Trainer: ngp | 2023-12-15_04-06-42 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:780:[INFO] Trainer: ngp | 2023-12-15_04-07-24 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:790:[INFO] Trainer: ngp | 2023-12-15_04-10-23 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:800:[INFO] Trainer: ngp | 2023-12-15_04-21-46 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:810:[INFO] Trainer: ngp | 2023-12-15_04-34-17 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:820:[INFO] Trainer: ngp | 2023-12-15_04-42-25 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:830:[INFO] Trainer: ngp | 2023-12-15_04-47-33 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:840:[INFO] Trainer: ngp | 2023-12-15_04-51-01 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:850:[INFO] Trainer: ngp | 2023-12-15_04-56-59 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:860:[INFO] Trainer: ngp | 2023-12-15_04-57-49 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:870:[INFO] Trainer: ngp | 2023-12-15_04-59-23 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:880:[INFO] Trainer: ngp | 2023-12-15_05-01-34 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:890:[INFO] Trainer: ngp | 2023-12-15_05-04-15 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:900:[INFO] Trainer: ngp | 2023-12-15_05-05-49 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:910:[INFO] Trainer: ngp | 2023-12-15_05-11-10 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:920:[INFO] Trainer: ngp | 2023-12-15_05-12-05 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:930:[INFO] Trainer: ngp | 2023-12-15_05-18-52 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:940:[INFO] Trainer: ngp | 2023-12-15_05-19-39 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:950:[INFO] Trainer: ngp | 2023-12-15_05-25-02 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:960:[INFO] Trainer: ngp | 2023-12-15_05-26-05 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:970:[INFO] Trainer: ngp | 2023-12-15_05-26-50 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:980:[INFO] Trainer: ngp | 2023-12-15_05-27-46 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:990:[INFO] Trainer: ngp | 2023-12-15_05-28-44 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1000:[INFO] Trainer: ngp | 2023-12-20_04-24-25 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1010:[INFO] Trainer: ngp | 2023-12-20_04-29-25 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1020:[INFO] Trainer: ngp | 2023-12-20_04-35-40 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1030:[INFO] Trainer: ngp | 2023-12-20_04-36-05 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1040:[INFO] Trainer: ngp | 2023-12-20_04-37-27 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1050:[INFO] Trainer: ngp | 2023-12-20_04-39-45 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1060:[INFO] Trainer: ngp | 2023-12-20_04-40-10 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1070:[INFO] Trainer: ngp | 2023-12-20_04-40-38 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1080:[INFO] Trainer: ngp | 2023-12-20_04-43-02 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1090:[INFO] Trainer: ngp | 2023-12-20_04-46-02 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1100:[INFO] Trainer: ngp | 2023-12-20_04-46-36 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1110:[INFO] Trainer: ngp | 2023-12-20_04-47-32 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1120:[INFO] Trainer: ngp | 2023-12-20_04-48-16 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1130:[INFO] Trainer: ngp | 2023-12-20_04-48-50 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1140:[INFO] Trainer: ngp | 2023-12-20_04-50-46 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1150:[INFO] Trainer: ngp | 2023-12-20_04-51-25 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1160:[INFO] Trainer: ngp | 2023-12-20_04-53-22 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1170:[INFO] Trainer: ngp | 2023-12-20_04-53-55 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1180:[INFO] Trainer: ngp | 2023-12-20_04-58-06 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1190:[INFO] Trainer: ngp | 2023-12-20_04-58-43 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1200:[INFO] Trainer: ngp | 2023-12-20_05-03-48 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1210:[INFO] Trainer: ngp | 2023-12-20_05-28-51 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1220:[INFO] Trainer: ngp | 2023-12-20_05-31-09 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1230:[INFO] Trainer: ngp | 2023-12-20_05-33-31 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1240:[INFO] Trainer: ngp | 2023-12-20_06-36-01 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1250:[INFO] Trainer: ngp | 2023-12-20_06-38-21 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1260:[INFO] Trainer: ngp | 2023-12-20_06-40-38 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1270:[INFO] Trainer: ngp | 2023-12-20_06-41-46 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1280:[INFO] Trainer: ngp | 2023-12-20_06-44-00 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1290:[INFO] Trainer: ngp | 2023-12-20_06-46-12 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1300:[INFO] Trainer: ngp | 2023-12-20_06-47-26 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1310:[INFO] Trainer: ngp | 2023-12-20_06-49-15 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1320:[INFO] Trainer: ngp | 2023-12-20_06-58-48 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1330:[INFO] Trainer: ngp | 2023-12-20_06-59-00 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1340:[INFO] Trainer: ngp | 2023-12-20_07-01-08 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1350:[INFO] Trainer: ngp | 2023-12-20_08-02-00 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1360:[INFO] Trainer: ngp | 2023-12-20_08-03-42 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1370:[INFO] Trainer: ngp | 2023-12-20_08-29-37 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1380:[INFO] Trainer: ngp | 2023-12-20_08-31-22 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1390:[INFO] Trainer: ngp | 2023-12-20_08-32-14 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1400:[INFO] Trainer: ngp | 2023-12-20_08-37-02 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1410:[INFO] Trainer: ngp | 2023-12-20_08-43-48 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1420:[INFO] Trainer: ngp | 2023-12-20_08-45-15 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1430:[INFO] Trainer: ngp | 2023-12-20_08-45-38 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1440:[INFO] Trainer: ngp | 2023-12-20_08-50-20 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1450:[INFO] Trainer: ngp | 2023-12-20_08-51-01 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1460:[INFO] Trainer: ngp | 2023-12-20_08-52-45 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1470:[INFO] Trainer: ngp | 2023-12-20_08-53-36 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1480:[INFO] Trainer: ngp | 2023-12-20_08-55-12 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1490:[INFO] Trainer: ngp | 2023-12-20_08-56-00 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1500:[INFO] Trainer: ngp | 2023-12-20_08-58-58 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1510:[INFO] Trainer: ngp | 2023-12-20_08-59-27 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1520:[INFO] Trainer: ngp | 2023-12-20_09-00-03 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1530:[INFO] Trainer: ngp | 2023-12-20_09-00-23 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1540:[INFO] Trainer: ngp | 2023-12-21_00-40-04 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1550:[INFO] Trainer: ngp | 2023-12-21_01-01-42 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1560:[INFO] Trainer: ngp | 2023-12-21_01-02-56 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1570:[INFO] Trainer: ngp | 2023-12-21_01-04-44 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1580:[INFO] Trainer: ngp | 2023-12-21_01-05-18 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1590:[INFO] Trainer: ngp | 2023-12-21_01-07-07 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1600:[INFO] Trainer: ngp | 2023-12-21_01-07-29 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1610:[INFO] Trainer: ngp | 2023-12-21_01-12-29 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1620:[INFO] Trainer: ngp | 2023-12-21_01-34-32 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1630:[INFO] Trainer: ngp | 2023-12-21_01-35-55 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1640:[INFO] Trainer: ngp | 2023-12-21_01-36-23 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1650:[INFO] Trainer: ngp | 2023-12-21_01-36-51 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1660:[INFO] Trainer: ngp | 2023-12-21_01-38-08 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1670:[INFO] Trainer: ngp | 2023-12-21_01-39-34 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1680:[INFO] Trainer: ngp | 2023-12-21_01-40-37 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1690:[INFO] Trainer: ngp | 2023-12-21_05-03-56 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1700:[INFO] Trainer: ngp | 2023-12-21_05-04-58 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1710:[INFO] Trainer: ngp | 2023-12-21_05-09-21 | cuda | fp32 | st_replica_apt2/
st_replica_apt2/log_ngp.txt:1720:[INFO] Trainer: ngp | 2023-12-21_06-11-29 | cuda | fp32 | st_replica_apt2/
